filename,filepath,latitude,longitude,heading,fov,timestamp,location_id,file_size_bytes,success,error_message
orcutt_0005_h180_20250709_230753.jpg,site_data/raw_images/orcutt_0005_h180_20250709_230753.jpg,34.859150128233075,-120.44630404866365,180,90,20250709_230753,orcutt_0005,8839,True,
orcutt_0005_h270_20250709_230754.jpg,site_data/raw_images/orcutt_0005_h270_20250709_230754.jpg,34.859150128233075,-120.44630404866365,270,90,20250709_230754,orcutt_0005,8839,True,
orcutt_0006_h000_20250709_230754.jpg,site_data/raw_images/orcutt_0006_h000_20250709_230754.jpg,34.859150128233075,-120.44513317450335,0,90,20250709_230754,orcutt_0006,8839,True,
orcutt_0006_h090_20250709_230754.jpg,site_data/raw_images/orcutt_0006_h090_20250709_230754.jpg,34.859150128233075,-120.44513317450335,90,90,20250709_230754,orcutt_0006,8839,True,
orcutt_0006_h180_20250709_230754.jpg,site_data/raw_images/orcutt_0006_h180_20250709_230754.jpg,34.859150128233075,-120.44513317450335,180,90,20250709_230754,orcutt_0006,8839,True,
orcutt_0006_h270_20250709_230755.jpg,site_data/raw_images/orcutt_0006_h270_20250709_230755.jpg,34.859150128233075,-120.44513317450335,270,90,20250709_230755,orcutt_0006,8839,True,
orcutt_0007_h000_20250709_230755.jpg,site_data/raw_images/orcutt_0007_h000_20250709_230755.jpg,34.859150128233075,-120.44396230034306,0,90,20250709_230755,orcutt_0007,8839,True,
orcutt_0007_h090_20250709_230755.jpg,site_data/raw_images/orcutt_0007_h090_20250709_230755.jpg,34.859150128233075,-120.44396230034306,90,90,20250709_230755,orcutt_0007,8839,True,
orcutt_0007_h180_20250709_230755.jpg,site_data/raw_images/orcutt_0007_h180_20250709_230755.jpg,34.859150128233075,-120.44396230034306,180,90,20250709_230755,orcutt_0007,8839,True,
orcutt_0007_h270_20250709_230756.jpg,site_data/raw_images/orcutt_0007_h270_20250709_230756.jpg,34.859150128233075,-120.44396230034306,270,90,20250709_230756,orcutt_0007,8839,True,
orcutt_0008_h000_20250709_230756.jpg,site_data/raw_images/orcutt_0008_h000_20250709_230756.jpg,34.860110822128554,-120.45332929362542,0,90,20250709_230756,orcutt_0008,8839,True,
orcutt_0008_h090_20250709_230756.jpg,site_data/raw_images/orcutt_0008_h090_20250709_230756.jpg,34.860110822128554,-120.45332929362542,90,90,20250709_230756,orcutt_0008,8839,True,
orcutt_0008_h180_20250709_230756.jpg,site_data/raw_images/orcutt_0008_h180_20250709_230756.jpg,34.860110822128554,-120.45332929362542,180,90,20250709_230756,orcutt_0008,8839,True,
orcutt_0008_h270_20250709_230756.jpg,site_data/raw_images/orcutt_0008_h270_20250709_230756.jpg,34.860110822128554,-120.45332929362542,270,90,20250709_230756,orcutt_0008,8839,True,
orcutt_0009_h000_20250709_230757.jpg,site_data/raw_images/orcutt_0009_h000_20250709_230757.jpg,34.860110822128554,-120.45215841946512,0,90,20250709_230757,orcutt_0009,8839,True,
orcutt_0009_h090_20250709_230757.jpg,site_data/raw_images/orcutt_0009_h090_20250709_230757.jpg,34.860110822128554,-120.45215841946512,90,90,20250709_230757,orcutt_0009,8839,True,
orcutt_0009_h180_20250709_230757.jpg,site_data/raw_images/orcutt_0009_h180_20250709_230757.jpg,34.860110822128554,-120.45215841946512,180,90,20250709_230757,orcutt_0009,8839,True,
orcutt_0009_h270_20250709_230757.jpg,site_data/raw_images/orcutt_0009_h270_20250709_230757.jpg,34.860110822128554,-120.45215841946512,270,90,20250709_230757,orcutt_0009,8839,True,
orcutt_0010_h000_20250709_230758.jpg,site_data/raw_images/orcutt_0010_h000_20250709_230758.jpg,34.860110822128554,-120.45098754530483,0,90,20250709_230758,orcutt_0010,8839,True,
orcutt_0010_h090_20250709_230758.jpg,site_data/raw_images/orcutt_0010_h090_20250709_230758.jpg,34.860110822128554,-120.45098754530483,90,90,20250709_230758,orcutt_0010,8839,True,
orcutt_0010_h180_20250709_230758.jpg,site_data/raw_images/orcutt_0010_h180_20250709_230758.jpg,34.860110822128554,-120.45098754530483,180,90,20250709_230758,orcutt_0010,8839,True,
orcutt_0010_h270_20250709_230758.jpg,site_data/raw_images/orcutt_0010_h270_20250709_230758.jpg,34.860110822128554,-120.45098754530483,270,90,20250709_230758,orcutt_0010,8839,True,
orcutt_0011_h000_20250709_230758.jpg,site_data/raw_images/orcutt_0011_h000_20250709_230758.jpg,34.860110822128554,-120.44981667114453,0,90,20250709_230758,orcutt_0011,8839,True,
orcutt_0011_h090_20250709_230759.jpg,site_data/raw_images/orcutt_0011_h090_20250709_230759.jpg,34.860110822128554,-120.44981667114453,90,90,20250709_230759,orcutt_0011,8839,True,
orcutt_0011_h180_20250709_230759.jpg,site_data/raw_images/orcutt_0011_h180_20250709_230759.jpg,34.860110822128554,-120.44981667114453,180,90,20250709_230759,orcutt_0011,8839,True,
orcutt_0011_h270_20250709_230759.jpg,site_data/raw_images/orcutt_0011_h270_20250709_230759.jpg,34.860110822128554,-120.44981667114453,270,90,20250709_230759,orcutt_0011,8839,True,
orcutt_0012_h000_20250709_230759.jpg,site_data/raw_images/orcutt_0012_h000_20250709_230759.jpg,34.860110822128554,-120.44864579698424,0,90,20250709_230759,orcutt_0012,8839,True,
orcutt_0012_h090_20250709_230800.jpg,site_data/raw_images/orcutt_0012_h090_20250709_230800.jpg,34.860110822128554,-120.44864579698424,90,90,20250709_230800,orcutt_0012,8839,True,
orcutt_0012_h180_20250709_230800.jpg,site_data/raw_images/orcutt_0012_h180_20250709_230800.jpg,34.860110822128554,-120.44864579698424,180,90,20250709_230800,orcutt_0012,8839,True,
orcutt_0012_h270_20250709_230800.jpg,site_data/raw_images/orcutt_0012_h270_20250709_230800.jpg,34.860110822128554,-120.44864579698424,270,90,20250709_230800,orcutt_0012,8839,True,
orcutt_0013_h000_20250709_230800.jpg,site_data/raw_images/orcutt_0013_h000_20250709_230800.jpg,34.860110822128554,-120.44747492282394,0,90,20250709_230800,orcutt_0013,8839,True,
orcutt_0013_h090_20250709_230801.jpg,site_data/raw_images/orcutt_0013_h090_20250709_230801.jpg,34.860110822128554,-120.44747492282394,90,90,20250709_230801,orcutt_0013,8839,True,
orcutt_0013_h180_20250709_230801.jpg,site_data/raw_images/orcutt_0013_h180_20250709_230801.jpg,34.860110822128554,-120.44747492282394,180,90,20250709_230801,orcutt_0013,8839,True,
orcutt_0013_h270_20250709_230801.jpg,site_data/raw_images/orcutt_0013_h270_20250709_230801.jpg,34.860110822128554,-120.44747492282394,270,90,20250709_230801,orcutt_0013,8839,True,
orcutt_0014_h000_20250709_230803.jpg,site_data/raw_images/orcutt_0014_h000_20250709_230803.jpg,34.860110822128554,-120.44630404866365,0,90,20250709_230803,orcutt_0014,64935,True,
orcutt_0014_h090_20250709_230803.jpg,site_data/raw_images/orcutt_0014_h090_20250709_230803.jpg,34.860110822128554,-120.44630404866365,90,90,20250709_230803,orcutt_0014,63677,True,
orcutt_0014_h180_20250709_230804.jpg,site_data/raw_images/orcutt_0014_h180_20250709_230804.jpg,34.860110822128554,-120.44630404866365,180,90,20250709_230804,orcutt_0014,66635,True,
orcutt_0014_h270_20250709_230804.jpg,site_data/raw_images/orcutt_0014_h270_20250709_230804.jpg,34.860110822128554,-120.44630404866365,270,90,20250709_230804,orcutt_0014,60247,True,
orcutt_0015_h000_20250709_230804.jpg,site_data/raw_images/orcutt_0015_h000_20250709_230804.jpg,34.860110822128554,-120.44513317450335,0,90,20250709_230804,orcutt_0015,63243,True,
orcutt_0015_h090_20250709_230805.jpg,site_data/raw_images/orcutt_0015_h090_20250709_230805.jpg,34.860110822128554,-120.44513317450335,90,90,20250709_230805,orcutt_0015,61252,True,
orcutt_0015_h180_20250709_230805.jpg,site_data/raw_images/orcutt_0015_h180_20250709_230805.jpg,34.860110822128554,-120.44513317450335,180,90,20250709_230805,orcutt_0015,77795,True,
orcutt_0015_h270_20250709_230806.jpg,site_data/raw_images/orcutt_0015_h270_20250709_230806.jpg,34.860110822128554,-120.44513317450335,270,90,20250709_230806,orcutt_0015,62756,True,
orcutt_0016_h000_20250709_230806.jpg,site_data/raw_images/orcutt_0016_h000_20250709_230806.jpg,34.860110822128554,-120.44396230034306,0,90,20250709_230806,orcutt_0016,57286,True,
orcutt_0016_h090_20250709_230807.jpg,site_data/raw_images/orcutt_0016_h090_20250709_230807.jpg,34.860110822128554,-120.44396230034306,90,90,20250709_230807,orcutt_0016,64151,True,
orcutt_0016_h180_20250709_230807.jpg,site_data/raw_images/orcutt_0016_h180_20250709_230807.jpg,34.860110822128554,-120.44396230034306,180,90,20250709_230807,orcutt_0016,85159,True,
orcutt_0016_h270_20250709_230808.jpg,site_data/raw_images/orcutt_0016_h270_20250709_230808.jpg,34.860110822128554,-120.44396230034306,270,90,20250709_230808,orcutt_0016,57451,True,
orcutt_0017_h000_20250709_230808.jpg,site_data/raw_images/orcutt_0017_h000_20250709_230808.jpg,34.860110822128554,-120.44279142618277,0,90,20250709_230808,orcutt_0017,67697,True,
orcutt_0017_h090_20250709_230809.jpg,site_data/raw_images/orcutt_0017_h090_20250709_230809.jpg,34.860110822128554,-120.44279142618277,90,90,20250709_230809,orcutt_0017,69154,True,
orcutt_0017_h180_20250709_230809.jpg,site_data/raw_images/orcutt_0017_h180_20250709_230809.jpg,34.860110822128554,-120.44279142618277,180,90,20250709_230809,orcutt_0017,85920,True,
orcutt_0017_h270_20250709_230810.jpg,site_data/raw_images/orcutt_0017_h270_20250709_230810.jpg,34.860110822128554,-120.44279142618277,270,90,20250709_230810,orcutt_0017,55797,True,
orcutt_0018_h000_20250709_230810.jpg,site_data/raw_images/orcutt_0018_h000_20250709_230810.jpg,34.860110822128554,-120.44162055202247,0,90,20250709_230810,orcutt_0018,60181,True,
orcutt_0018_h090_20250709_230811.jpg,site_data/raw_images/orcutt_0018_h090_20250709_230811.jpg,34.860110822128554,-120.44162055202247,90,90,20250709_230811,orcutt_0018,57741,True,
orcutt_0018_h180_20250709_230811.jpg,site_data/raw_images/orcutt_0018_h180_20250709_230811.jpg,34.860110822128554,-120.44162055202247,180,90,20250709_230811,orcutt_0018,63988,True,
orcutt_0018_h270_20250709_230811.jpg,site_data/raw_images/orcutt_0018_h270_20250709_230811.jpg,34.860110822128554,-120.44162055202247,270,90,20250709_230811,orcutt_0018,62586,True,
orcutt_0019_h000_20250709_230812.jpg,site_data/raw_images/orcutt_0019_h000_20250709_230812.jpg,34.86107151602403,-120.45450016778571,0,90,20250709_230812,orcutt_0019,73896,True,
orcutt_0019_h090_20250709_230813.jpg,site_data/raw_images/orcutt_0019_h090_20250709_230813.jpg,34.86107151602403,-120.45450016778571,90,90,20250709_230813,orcutt_0019,75270,True,
orcutt_0019_h180_20250709_230813.jpg,site_data/raw_images/orcutt_0019_h180_20250709_230813.jpg,34.86107151602403,-120.45450016778571,180,90,20250709_230813,orcutt_0019,70435,True,
orcutt_0019_h270_20250709_230814.jpg,site_data/raw_images/orcutt_0019_h270_20250709_230814.jpg,34.86107151602403,-120.45450016778571,270,90,20250709_230814,orcutt_0019,76655,True,
orcutt_0020_h000_20250709_230814.jpg,site_data/raw_images/orcutt_0020_h000_20250709_230814.jpg,34.86107151602403,-120.45332929362542,0,90,20250709_230814,orcutt_0020,8839,True,
orcutt_0020_h090_20250709_230814.jpg,site_data/raw_images/orcutt_0020_h090_20250709_230814.jpg,34.86107151602403,-120.45332929362542,90,90,20250709_230814,orcutt_0020,8839,True,
orcutt_0020_h180_20250709_230814.jpg,site_data/raw_images/orcutt_0020_h180_20250709_230814.jpg,34.86107151602403,-120.45332929362542,180,90,20250709_230814,orcutt_0020,8839,True,
orcutt_0020_h270_20250709_230815.jpg,site_data/raw_images/orcutt_0020_h270_20250709_230815.jpg,34.86107151602403,-120.45332929362542,270,90,20250709_230815,orcutt_0020,8839,True,
orcutt_0021_h000_20250709_230815.jpg,site_data/raw_images/orcutt_0021_h000_20250709_230815.jpg,34.86107151602403,-120.45215841946512,0,90,20250709_230815,orcutt_0021,8839,True,
orcutt_0021_h090_20250709_230815.jpg,site_data/raw_images/orcutt_0021_h090_20250709_230815.jpg,34.86107151602403,-120.45215841946512,90,90,20250709_230815,orcutt_0021,8839,True,
orcutt_0021_h180_20250709_230816.jpg,site_data/raw_images/orcutt_0021_h180_20250709_230816.jpg,34.86107151602403,-120.45215841946512,180,90,20250709_230816,orcutt_0021,8839,True,
orcutt_0021_h270_20250709_230816.jpg,site_data/raw_images/orcutt_0021_h270_20250709_230816.jpg,34.86107151602403,-120.45215841946512,270,90,20250709_230816,orcutt_0021,8839,True,
orcutt_0022_h000_20250709_230816.jpg,site_data/raw_images/orcutt_0022_h000_20250709_230816.jpg,34.86107151602403,-120.45098754530483,0,90,20250709_230816,orcutt_0022,8839,True,
orcutt_0022_h090_20250709_230816.jpg,site_data/raw_images/orcutt_0022_h090_20250709_230816.jpg,34.86107151602403,-120.45098754530483,90,90,20250709_230816,orcutt_0022,8839,True,
orcutt_0022_h180_20250709_230817.jpg,site_data/raw_images/orcutt_0022_h180_20250709_230817.jpg,34.86107151602403,-120.45098754530483,180,90,20250709_230817,orcutt_0022,8839,True,
orcutt_0022_h270_20250709_230817.jpg,site_data/raw_images/orcutt_0022_h270_20250709_230817.jpg,34.86107151602403,-120.45098754530483,270,90,20250709_230817,orcutt_0022,8839,True,
orcutt_0023_h000_20250709_230817.jpg,site_data/raw_images/orcutt_0023_h000_20250709_230817.jpg,34.86107151602403,-120.44981667114453,0,90,20250709_230817,orcutt_0023,8839,True,
orcutt_0023_h090_20250709_230817.jpg,site_data/raw_images/orcutt_0023_h090_20250709_230817.jpg,34.86107151602403,-120.44981667114453,90,90,20250709_230817,orcutt_0023,8839,True,
orcutt_0023_h180_20250709_230818.jpg,site_data/raw_images/orcutt_0023_h180_20250709_230818.jpg,34.86107151602403,-120.44981667114453,180,90,20250709_230818,orcutt_0023,8839,True,
orcutt_0023_h270_20250709_230818.jpg,site_data/raw_images/orcutt_0023_h270_20250709_230818.jpg,34.86107151602403,-120.44981667114453,270,90,20250709_230818,orcutt_0023,8839,True,
orcutt_0024_h000_20250709_230818.jpg,site_data/raw_images/orcutt_0024_h000_20250709_230818.jpg,34.86107151602403,-120.44864579698424,0,90,20250709_230818,orcutt_0024,8839,True,
orcutt_0024_h090_20250709_230818.jpg,site_data/raw_images/orcutt_0024_h090_20250709_230818.jpg,34.86107151602403,-120.44864579698424,90,90,20250709_230818,orcutt_0024,8839,True,
orcutt_0024_h180_20250709_230819.jpg,site_data/raw_images/orcutt_0024_h180_20250709_230819.jpg,34.86107151602403,-120.44864579698424,180,90,20250709_230819,orcutt_0024,8839,True,
orcutt_0024_h270_20250709_230819.jpg,site_data/raw_images/orcutt_0024_h270_20250709_230819.jpg,34.86107151602403,-120.44864579698424,270,90,20250709_230819,orcutt_0024,8839,True,
orcutt_0025_h000_20250709_230819.jpg,site_data/raw_images/orcutt_0025_h000_20250709_230819.jpg,34.86107151602403,-120.44747492282394,0,90,20250709_230819,orcutt_0025,8839,True,
orcutt_0025_h090_20250709_230819.jpg,site_data/raw_images/orcutt_0025_h090_20250709_230819.jpg,34.86107151602403,-120.44747492282394,90,90,20250709_230819,orcutt_0025,8839,True,
orcutt_0025_h180_20250709_230819.jpg,site_data/raw_images/orcutt_0025_h180_20250709_230819.jpg,34.86107151602403,-120.44747492282394,180,90,20250709_230819,orcutt_0025,8839,True,
orcutt_0025_h270_20250709_230820.jpg,site_data/raw_images/orcutt_0025_h270_20250709_230820.jpg,34.86107151602403,-120.44747492282394,270,90,20250709_230820,orcutt_0025,8839,True,
orcutt_0026_h000_20250709_230820.jpg,site_data/raw_images/orcutt_0026_h000_20250709_230820.jpg,34.86107151602403,-120.44630404866365,0,90,20250709_230820,orcutt_0026,76049,True,
orcutt_0026_h090_20250709_230821.jpg,site_data/raw_images/orcutt_0026_h090_20250709_230821.jpg,34.86107151602403,-120.44630404866365,90,90,20250709_230821,orcutt_0026,78325,True,
orcutt_0026_h180_20250709_230821.jpg,site_data/raw_images/orcutt_0026_h180_20250709_230821.jpg,34.86107151602403,-120.44630404866365,180,90,20250709_230821,orcutt_0026,84812,True,
orcutt_0026_h270_20250709_230822.jpg,site_data/raw_images/orcutt_0026_h270_20250709_230822.jpg,34.86107151602403,-120.44630404866365,270,90,20250709_230822,orcutt_0026,94804,True,
orcutt_0027_h000_20250709_230822.jpg,site_data/raw_images/orcutt_0027_h000_20250709_230822.jpg,34.86107151602403,-120.44513317450335,0,90,20250709_230822,orcutt_0027,63411,True,
orcutt_0027_h090_20250709_230823.jpg,site_data/raw_images/orcutt_0027_h090_20250709_230823.jpg,34.86107151602403,-120.44513317450335,90,90,20250709_230823,orcutt_0027,68261,True,
orcutt_0027_h180_20250709_230823.jpg,site_data/raw_images/orcutt_0027_h180_20250709_230823.jpg,34.86107151602403,-120.44513317450335,180,90,20250709_230823,orcutt_0027,53766,True,
orcutt_0027_h270_20250709_230823.jpg,site_data/raw_images/orcutt_0027_h270_20250709_230823.jpg,34.86107151602403,-120.44513317450335,270,90,20250709_230823,orcutt_0027,69394,True,
orcutt_0028_h000_20250709_230824.jpg,site_data/raw_images/orcutt_0028_h000_20250709_230824.jpg,34.86107151602403,-120.44396230034306,0,90,20250709_230824,orcutt_0028,8839,True,
orcutt_0028_h090_20250709_230824.jpg,site_data/raw_images/orcutt_0028_h090_20250709_230824.jpg,34.86107151602403,-120.44396230034306,90,90,20250709_230824,orcutt_0028,8839,True,
orcutt_0028_h180_20250709_230824.jpg,site_data/raw_images/orcutt_0028_h180_20250709_230824.jpg,34.86107151602403,-120.44396230034306,180,90,20250709_230824,orcutt_0028,8839,True,
orcutt_0028_h270_20250709_230824.jpg,site_data/raw_images/orcutt_0028_h270_20250709_230824.jpg,34.86107151602403,-120.44396230034306,270,90,20250709_230824,orcutt_0028,8839,True,
orcutt_0029_h000_20250709_230825.jpg,site_data/raw_images/orcutt_0029_h000_20250709_230825.jpg,34.86107151602403,-120.44279142618277,0,90,20250709_230825,orcutt_0029,70110,True,
orcutt_0029_h090_20250709_230825.jpg,site_data/raw_images/orcutt_0029_h090_20250709_230825.jpg,34.86107151602403,-120.44279142618277,90,90,20250709_230825,orcutt_0029,57750,True,
orcutt_0029_h180_20250709_230826.jpg,site_data/raw_images/orcutt_0029_h180_20250709_230826.jpg,34.86107151602403,-120.44279142618277,180,90,20250709_230826,orcutt_0029,59201,True,
orcutt_0029_h270_20250709_230826.jpg,site_data/raw_images/orcutt_0029_h270_20250709_230826.jpg,34.86107151602403,-120.44279142618277,270,90,20250709_230826,orcutt_0029,81757,True,
orcutt_0030_h000_20250709_230827.jpg,site_data/raw_images/orcutt_0030_h000_20250709_230827.jpg,34.86107151602403,-120.44162055202247,0,90,20250709_230827,orcutt_0030,63550,True,
orcutt_0030_h090_20250709_230827.jpg,site_data/raw_images/orcutt_0030_h090_20250709_230827.jpg,34.86107151602403,-120.44162055202247,90,90,20250709_230827,orcutt_0030,62761,True,
orcutt_0030_h180_20250709_230828.jpg,site_data/raw_images/orcutt_0030_h180_20250709_230828.jpg,34.86107151602403,-120.44162055202247,180,90,20250709_230828,orcutt_0030,70426,True,
orcutt_0030_h270_20250709_230828.jpg,site_data/raw_images/orcutt_0030_h270_20250709_230828.jpg,34.86107151602403,-120.44162055202247,270,90,20250709_230828,orcutt_0030,65032,True,
orcutt_0031_h000_20250709_230828.jpg,site_data/raw_images/orcutt_0031_h000_20250709_230828.jpg,34.86107151602403,-120.44044967786218,0,90,20250709_230828,orcutt_0031,8839,True,
orcutt_0031_h090_20250709_230829.jpg,site_data/raw_images/orcutt_0031_h090_20250709_230829.jpg,34.86107151602403,-120.44044967786218,90,90,20250709_230829,orcutt_0031,8839,True,
orcutt_0031_h180_20250709_230829.jpg,site_data/raw_images/orcutt_0031_h180_20250709_230829.jpg,34.86107151602403,-120.44044967786218,180,90,20250709_230829,orcutt_0031,8839,True,
orcutt_0031_h270_20250709_230829.jpg,site_data/raw_images/orcutt_0031_h270_20250709_230829.jpg,34.86107151602403,-120.44044967786218,270,90,20250709_230829,orcutt_0031,8839,True,
orcutt_0032_h000_20250709_230830.jpg,site_data/raw_images/orcutt_0032_h000_20250709_230830.jpg,34.86203220991951,-120.45450016778571,0,90,20250709_230830,orcutt_0032,76629,True,
orcutt_0032_h090_20250709_230830.jpg,site_data/raw_images/orcutt_0032_h090_20250709_230830.jpg,34.86203220991951,-120.45450016778571,90,90,20250709_230830,orcutt_0032,76617,True,
orcutt_0032_h180_20250709_230830.jpg,site_data/raw_images/orcutt_0032_h180_20250709_230830.jpg,34.86203220991951,-120.45450016778571,180,90,20250709_230830,orcutt_0032,72707,True,
orcutt_0032_h270_20250709_230831.jpg,site_data/raw_images/orcutt_0032_h270_20250709_230831.jpg,34.86203220991951,-120.45450016778571,270,90,20250709_230831,orcutt_0032,74155,True,
orcutt_0033_h000_20250709_230831.jpg,site_data/raw_images/orcutt_0033_h000_20250709_230831.jpg,34.86203220991951,-120.45332929362542,0,90,20250709_230831,orcutt_0033,8839,True,
orcutt_0033_h090_20250709_230831.jpg,site_data/raw_images/orcutt_0033_h090_20250709_230831.jpg,34.86203220991951,-120.45332929362542,90,90,20250709_230831,orcutt_0033,8839,True,
orcutt_0033_h180_20250709_230832.jpg,site_data/raw_images/orcutt_0033_h180_20250709_230832.jpg,34.86203220991951,-120.45332929362542,180,90,20250709_230832,orcutt_0033,8839,True,
orcutt_0033_h270_20250709_230832.jpg,site_data/raw_images/orcutt_0033_h270_20250709_230832.jpg,34.86203220991951,-120.45332929362542,270,90,20250709_230832,orcutt_0033,8839,True,
orcutt_0034_h000_20250709_230832.jpg,site_data/raw_images/orcutt_0034_h000_20250709_230832.jpg,34.86203220991951,-120.45215841946512,0,90,20250709_230832,orcutt_0034,8839,True,
orcutt_0034_h090_20250709_230832.jpg,site_data/raw_images/orcutt_0034_h090_20250709_230832.jpg,34.86203220991951,-120.45215841946512,90,90,20250709_230832,orcutt_0034,8839,True,
orcutt_0034_h180_20250709_230833.jpg,site_data/raw_images/orcutt_0034_h180_20250709_230833.jpg,34.86203220991951,-120.45215841946512,180,90,20250709_230833,orcutt_0034,8839,True,
orcutt_0034_h270_20250709_230833.jpg,site_data/raw_images/orcutt_0034_h270_20250709_230833.jpg,34.86203220991951,-120.45215841946512,270,90,20250709_230833,orcutt_0034,8839,True,
orcutt_0035_h000_20250709_230833.jpg,site_data/raw_images/orcutt_0035_h000_20250709_230833.jpg,34.86203220991951,-120.45098754530483,0,90,20250709_230833,orcutt_0035,8839,True,
orcutt_0035_h090_20250709_230833.jpg,site_data/raw_images/orcutt_0035_h090_20250709_230833.jpg,34.86203220991951,-120.45098754530483,90,90,20250709_230833,orcutt_0035,8839,True,
orcutt_0035_h180_20250709_230834.jpg,site_data/raw_images/orcutt_0035_h180_20250709_230834.jpg,34.86203220991951,-120.45098754530483,180,90,20250709_230834,orcutt_0035,8839,True,
orcutt_0035_h270_20250709_230834.jpg,site_data/raw_images/orcutt_0035_h270_20250709_230834.jpg,34.86203220991951,-120.45098754530483,270,90,20250709_230834,orcutt_0035,8839,True,
orcutt_0036_h000_20250709_230834.jpg,site_data/raw_images/orcutt_0036_h000_20250709_230834.jpg,34.86203220991951,-120.44981667114453,0,90,20250709_230834,orcutt_0036,8839,True,
orcutt_0036_h090_20250709_230834.jpg,site_data/raw_images/orcutt_0036_h090_20250709_230834.jpg,34.86203220991951,-120.44981667114453,90,90,20250709_230834,orcutt_0036,8839,True,
orcutt_0036_h180_20250709_230834.jpg,site_data/raw_images/orcutt_0036_h180_20250709_230834.jpg,34.86203220991951,-120.44981667114453,180,90,20250709_230834,orcutt_0036,8839,True,
orcutt_0036_h270_20250709_230835.jpg,site_data/raw_images/orcutt_0036_h270_20250709_230835.jpg,34.86203220991951,-120.44981667114453,270,90,20250709_230835,orcutt_0036,8839,True,
orcutt_0037_h000_20250709_230835.jpg,site_data/raw_images/orcutt_0037_h000_20250709_230835.jpg,34.86203220991951,-120.44864579698424,0,90,20250709_230835,orcutt_0037,8839,True,
orcutt_0037_h090_20250709_230835.jpg,site_data/raw_images/orcutt_0037_h090_20250709_230835.jpg,34.86203220991951,-120.44864579698424,90,90,20250709_230835,orcutt_0037,8839,True,
